,signal_OWNER_OCPY_REFI_MR,signal_owner_ocpy_eqty_mr,signal_owner_ocpy_home_mr,AcctActivitySearch,LoginApp_SessionLogin,MsgCtr_MsgSelection,Transfer,gmail,yahoo,emails_count_all,emails_promo,emails_svc,emails_svc_DCC,emails_svc_MBA,internet_statement,paper_statement,ACCTBALIN,ACCTCLSD,ACCTFECH,ACCTSRVINQ,AUTHPS,BNKADJMD,CHNLFEECH,CSESSSTRTD,CSHINSTCSH,CUSTINQ,CUSTINT,CUSTSNEND,DEPMD,EMLOPN,HELPDSPLYD,INCTRSNREC,INTDCPRFRM,INTDEPMD,IVROPTPRFM,LNKCLCKD,NTCDSPLYD,ODFEECH,OFRCRT,OFRDCLN,OFRPRSNT,PAGELOADD,PAGEVIEWD,PDINQ,PRCHMD,SESSTMOUT,SOTAPRFM,SYSACTPRFM,TRANEXCT,TRANIN,TRNFRMD,WTHDRWMD,avg_daily_bal,avg_ticket_size,calendar_month,cc_tenure_months,cnt_transactions,count_borrowing_products,count_invest_products,count_unique_products,CR_LNE_AMT,debit_tran_count,eom_bal_y,eom_bal_y_mom,eombal_perc_chng,int_accr_last_amt,intaccr_avgDbal,LAST_STMT_BAL,LAST_STMT_PAY_AMT,max_d_sn_last_cust_actv_d,max_d_sn_last_mds_dt,max_d_sn_last_pay_dt,mcg_count_cc,mcg_count_dc,min_d_sn_last_cust_actv_d,min_d_sn_last_mds_dt,min_d_sn_last_pay_dt,prev_cyc_02_avg_led_bal,recreation_mcg_dc,retail_mcg_cc,retail_mcg_dc,services_mcg_cc,services_mcg_dc,spend_chng_prox,stmtbal_to_cr_lne,stmtbal_to_pay,tenure,tkt_size,total_spend,total_spend_cr_lne,tran_amt_debit,travel_mcg_dc,agnt_tran,id_chg,ph_chg,vru_tran,CC_CONS_ACCT_CT,CC_CONS_EOM_BAL,CC_CONS_PRIM_ACCT_CT,CC_CONS_PRIM_EOM_BAL,CK_CARD_CONS_CARD_CT,CLS_ACCT_CT,CUST_SINCE_DT,CUST_TENURE,CUST_SRG_NUM,IBT_CK_CONS_ACCT_CT,IBT_CK_CONS_AVG_DY_BAL,IBT_CK_CONS_EOM_BAL,IBT_CK_CONS_PRIM_ACCT_CT,IBT_CK_CONS_PRIM_AVG_DY_B,IBT_CK_CONS_PRIM_EOM_BAL,MAX_OPEN_DT,MBL_IN,MIN_OPEN_DT,NIBT_CK_CONS_ACCT_CT,NIBT_CK_CONS_AVG_DY_BAL,NIBT_CK_CONS_EOM_BAL,NIBT_CK_CONS_PRIM_ACCT_CT,NIBT_CK_CONS_PRIM_AVG_DY_,NIBT_CK_CONS_PRIM_EOM_BAL,OL_IN,OPEN_ACCT_CT,PRIM_ACCT_CT,PROD_CONS_ACCT_CT,SAV_CONS_ACCT_CT,SAV_CONS_AVG_DY_BAL,SAV_CONS_EOM_BAL,SAV_CONS_PRIM_ACCT_CT,SAV_CONS_PRIM_AVG_DY_BAL,SAV_CONS_PRIM_EOM_BAL,SCNDRY_ACCT_CT,OLB_90_DY_ACT_IND,OLB_ACT_DY_CNT,OLB_ONLN_ACT_AGREE_ESN_IN,OLB_PRI_90_DY_ACT_IND,OLB_SGN_CNT,OLB_VLD_IND,DAYS_SINCE_BEV_FRST_SGN,DAYS_SINCE_BEV_LST_SGN,DAYS_SINCE_EMAIL_VLD,DAYS_SINCE_FRST_DSKTP_SGN,DAYS_SINCE_LST_DSKTP_SGN,DAYS_SINCE_OLB_ENRLL,DAYS_SINCE_OLB_AGREE_ESN,AROID_ACT_1_MO_IND,AROID_ACT_30_DY_IND,AROID_ACT_90_DY_IND,AROID_SESS_CNT,IPHN_ACT_1_MO_IND,IPHN_ACT_30_DY_IND,IPHN_ACT_90_DY_IND,IPHN_SESS_CNT,MBL_ACCT_SUMM_PG_CNT,MBL_ACT_ANY_90_DY_IND,MBL_ACT_ANY_SVC_1_MO_IND,MBL_ACT_ANY_SVC_30_DY_IND,MBL_ACT_ANY_SVC_90_DY_IND,MBL_ACT_DY_CNT,MBL_COMB_ACT_1_MO_IND,MBL_COMB_ACT_30_DY_IND,MBL_COMB_ACT_90_DY_IND,MBL_ON_US_XFR_ACT_1_MO_IN,MBL_ON_US_XFR_ACT_30_DY_I,MBL_ON_US_XFR_ACT_90_DY_I,MBL_ON_US_XFR_AMT,MBL_ON_US_XFR_CNT,MBL_PREV_ACT_ANY_90_DY_IN,MBL_PREV_APPL_ACT_90_DY_C,MBL_PREV_AROID_ACT_90_DY_,MBL_PREV_BRWSR_ACT_90_DY_,MBL_PREV_COMB_ACT_90_DY_I,MBL_PREV_IPHN_ACT_90_DY_I,MBL_TOT_APPL_SESS_CNT,MBL_TXT_ENRLL_IND,MBL_WF_TOT_SESS_CNT,MBL_XFR_ACT_1_MO_IND,MBL_XFR_ACT_30_DY_IND,MBL_XFR_ACT_90_DY_IND,MBL_XFR_AMT,MBL_XFR_CNT,MOB_ACT_1_MO_IND,MOB_ACT_30_DY_IND,MOB_ACT_90_DY_IND,MOB_ENRLL_IND,DAYS_SINCE_FRST_PH_SGN,DAYS_SINCE_LST_PH_SGN,DAYS_SINCE_MBL_WF_WEB_FRS,DAYS_SINCE_MBL_WF_WEB_LST,Alerts_Subs_Total,Direct_Deposit_Acct_Cnt,Direct_Deposit_Tran_Cnt,Direct_Deposit_Tran_Amt,ODP_Enroll_Acct_Cnt,MobileActivity_Agg,Transfer_Agg,Proactive_Agg,Transaction_Agg,Complain_Agg,Complain_Resolve_Agg,OweAccnt_Agg,OwnAccnt_Agg,Own_Bal_Agg,Owe_Bal_Agg,Targ_BillPay
232753,0.0,0.0,0.0,3.333333333333333,37.0,0.3333333333333333,4.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,2.333333333333333,0.6666666666666666,111.0,1.3333333333333333,4.0,0.6666666666666666,0.0,0.6666666666666666,5.333333333333333,1.3333333333333333,3.333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,17.333333333333332,82.0,10.0,0.0,65.0,0.0,158.0,36.0,74.66666666666667,0.3333333333333333,83.0,30.66666666666667,0.6666666666666666,6.333333333333332,78.0,3.333333333333333,52.66666666666666,17.0,4004.5311111333335,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,81.33333333333333,7254.626666666668,-5010.214444333334,-0.7691259786666667,0.0003893766666666667,1.3858908233333333e-07,0.0,0.0,25.0,0.0,0.0,0.0,0.35042735,0.0,0.0,0.0,11947.353333333333,0.02138722,0.0,0.3723590666666667,0.0,0.4095537433333333,1.74206186,0.0,0.0,14.0,109.38084848666666,0.0,0.0,8908.93,0.028588006666666662,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20460.0,17.0,158356245.0,0.0,0.0,0.0,0.0,0.0,0.0,20556.0,1.0,20011.0,1.0,10577.43,5838.360000000002,1.0,10577.43,5838.360000000002,1.0,4.0,3.0,4.0,2.0,1436.1633333333332,1416.2666666666669,1.0,895.6066666666666,888.04,1.0,1.0,30.0,1.0,1.0,0.3333333333333333,1.0,324.3333333333333,60.33333333333334,324.3333333333333,324.3333333333333,60.33333333333334,324.3333333333333,324.3333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.333333333333336,13.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,550.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,36.333333333333336,1.0,36.66666666666666,1.0,1.0,1.0,550.0,4.0,1.0,1.0,1.0,1.0,89.66666666666669,0.6666666666666666,319.3333333333333,1.0,3.0,1.0,19.33333333333333,14504.72,0.0,6.333333333333334,0.0,0.6666666666666666,19.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0
299554,0.0,0.0,0.0,0.6666666666666666,14.333333333333336,0.3333333333333333,1.0,1.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,1.0,2.0,0.6666666666666666,2.0,1.3333333333333333,47.0,0.6666666666666666,0.3333333333333333,3.6666666666666665,2.0,0.0,1.6666666666666667,5.0,6.666666666666668,0.0,0.0,1.0,0.0,0.0,38.0,28.0,18.33333333333333,0.6666666666666666,5.0,0.0,65.33333333333333,15.666666666666664,33.0,2.0,33.666666666666664,8.333333333333334,0.0,18.33333333333333,26.66666666666667,0.6666666666666666,27.66666666666667,8.666666666666666,179.42999999999995,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,33.666666666666664,559.6733333333333,-186.43888886666664,-0.45736393810000003,0.040715386666666666,0.0002324921333333333,0.0,0.0,6.0,0.0,0.0,0.0,0.22222222333333333,0.0,0.0,0.0,360.05999999999995,0.2851204033333334,0.0,0.48373859,0.0,0.12578458,3.1954833233333333,0.0,0.0,56.0,36.45277565,0.0,0.0,1150.93,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,18989.0,66.0,116286237.0,0.0,0.0,0.0,0.0,0.0,0.0,20973.666666666668,1.0,18989.0,1.0,346.06666666666666,544.0066666666668,1.0,346.06666666666666,544.0066666666668,1.0,3.333333333333333,3.333333333333333,3.333333333333333,1.0,12.793333333333333,15.666666666666664,1.0,12.793333333333333,15.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012.333333333333,710.3333333333335,0.0,2012.333333333333,710.3333333333335,2012.333333333333,2012.333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,14.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0,87.33333333333331,2.0,1941.333333333333,2.333333333333333,0.0,1.0,2.0,2164.59,1.0,17.999999999999996,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0
92264,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6666666666666667,6.333333333333332,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,8.0,2.6666666666666665,0.0,0.0,0.3333333333333333,13.333333333333336,2.333333333333333,0.0,0.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.01,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2020.333333333333,0.0,0.0,0.0,0.0,2020.333333333333,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13258.0,254.0,68880316.0,0.0,0.0,0.0,0.0,0.0,0.0,16826.0,1.0,16826.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.01,0.01,0.0,0.0,0.0,1.0,1.0,40.0,1.0,1.0,0.6666666666666666,1.0,473.33333333333326,20.33333333333333,0.0,473.33333333333326,20.33333333333333,6153.333333333332,3089.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,155.03666666666666,1.0,1.0,1.0,1.0,1.0,62.33333333333334,21.0,2975.333333333333,21.0,0.0,0.0,0.0,0.0,0.0,159.03666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
347587,0.0,0.0,0.0,13.333333333333336,34.0,0.0,9.333333333333334,1.0,0.0,2.0,0.0,2.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,3.333333333333333,96.0,188.3333333333333,0.3333333333333333,0.0,4.666666666666667,1.0,0.6666666666666666,12.0,5.333333333333333,5.666666666666668,0.3333333333333333,0.0,0.0,0.0,0.0,23.66666666666667,58.33333333333334,7.333333333333332,0.6666666666666666,61.0,0.0,380.66666666666674,111.66666666666669,232.66666666666663,0.0,42.0,22.0,1.3333333333333333,8.666666666666666,36.66666666666666,13.333333333333336,27.66666666666667,7.666666666666668,128.21111111000002,36.368062397333325,6.0,20.0,23.66666666666667,1.0,0.0,4.0,1000.0,41.333333333333336,599.09,-131.6744444456667,-0.9310246801666668,7.159333333333334e-05,4.126889956666667e-07,304.55,592.1899999999998,13.0,5.0,5.0,0.17094017000000006,0.23076923,0.3333333333333333,5.0,5.0,446.23333333333335,0.06416605,0.25924537333333336,0.3557747533333333,0.43451906,0.5073866166666666,4.413563023333333,0.29,-287.64,18.0,48.11815892666666,957.6433333333333,1.0143499966666667,1968.24,0.0,0.0,0.0,0.0,1.0,1.0,412.64,1.0,412.64,2.0,0.0,16002.0,164.0,117198731.0,1.0,294.33666666666664,563.5466666666666,1.0,294.33666666666664,563.5466666666666,20704.0,1.0,20227.0,1.0,81.24333333333333,27.76,1.0,81.24333333333333,27.76,1.0,6.0,6.0,6.0,1.0,9.053333333333333,7.783333333333334,1.0,9.053333333333333,7.783333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,763.3333333333335,281.3333333333333,0.0,763.3333333333335,281.3333333333333,1991.333333333333,1991.333333333333,1.0,1.0,1.0,31.66666666666667,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,923.7666666666668,9.333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,31.66666666666667,1.0,31.66666666666667,1.0,1.0,1.0,923.7666666666668,9.333333333333334,1.0,1.0,1.0,1.0,88.0,1.0,695.3333333333335,1.0,15.0,1.0,4.333333333333333,3141.366666666667,1.0,25.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18391183333333333,0.0,0
186357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0066666666671,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,12.333333333333336,1805.443333333333,944.73,0.5359182647666667,0.00018586,1.4982675333333334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.16239316,0.0,0.0,0.0,976.9033333333333,0.08017193666666668,0.0,0.23953947,0.0,0.4136762166666667,0.5735134133333334,0.0,0.0,229.3333333333333,43.37905483,0.0,0.0,529.1800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11953.0,297.0,53037180.0,0.0,0.0,0.0,0.0,0.0,0.0,14101.0,0.0,14101.0,1.0,1258.0066666666671,1805.443333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,693.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
374112,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.3333333333333333,0.0,1.0,3.333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,0.0,3.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,8.0,0.0,0.0,12.666666666666664,0.3333333333333333,51.66666666666666,0.0,5.666666666666668,0.0,12.0,0.6666666666666666,0.0,0.0,9.0,0.6666666666666666,14.0,0.6666666666666666,316.90833333333336,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,11.666666666666664,592.3833333333333,-218.36333333333332,-0.7132288809,0.00017597,5.843736400000001e-07,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.09401709333333334,1.6666666666666667,0.0,0.0,865.4633333333335,0.017991003333333342,0.0,0.6605264933333334,0.0,0.15355638666666668,0.06930911000000001,0.0,0.0,48.0,5.115291376666667,0.0,0.0,59.34666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17963.0,102.0,84539798.0,0.0,0.0,0.0,0.0,0.0,0.0,20892.0,0.0,19633.0,1.0,108.01666666666668,77.74,1.0,108.01666666666668,77.74,1.0,3.0,3.0,3.0,1.0,525.8000000000002,514.6433333333333,1.0,525.8000000000002,514.6433333333333,0.0,1.0,30.0,1.0,1.0,4.0,1.0,3130.333333333333,3.6666666666666665,0.0,3130.333333333333,3.6666666666666665,3130.333333333333,3130.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
286943,0.0,0.0,60.0,1.0,9.666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,2.333333333333333,0.0,30.0,0.0,0.0,1.0,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,15.0,0.6666666666666666,0.0,4.666666666666667,0.0,46.66666666666666,12.333333333333336,23.66666666666667,0.0,33.666666666666664,7.666666666666668,0.0,0.0,30.0,1.0,7.333333333333332,3.0,571.3283333333334,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,32.666666666666664,1355.6,392.52111112,0.19192055440000005,0.00017352333333333332,3.0540913e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.2478632466666667,0.0,0.0,0.0,1159.31,0.22174734666666665,0.0,0.29737621333333336,0.0,0.360872,0.5522873966666667,0.0,0.0,37.0,19.123829816666667,0.0,0.0,622.9733333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,17407.0,118.0,16059892.0,0.0,0.0,0.0,0.0,0.0,0.0,20892.0,1.0,17407.0,1.0,488.98333333333335,722.2133333333335,1.0,488.98333333333335,722.2133333333335,1.0,3.0,3.0,3.0,1.0,653.6733333333333,633.3866666666668,1.0,653.6733333333333,633.3866666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2532.333333333333,604.3333333333334,0.0,2532.333333333333,604.3333333333334,3580.333333333333,2532.333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,33.333333333333336,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,9.666666666666666,1.0,9.666666666666666,1.0,1.0,1.0,33.333333333333336,0.3333333333333333,1.0,1.0,1.0,1.0,89.0,1.3333333333333333,2526.333333333333,1.3333333333333333,4.0,1.0,2.333333333333333,2216.6666666666665,1.0,6.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.9566666666665,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,55.33333333333334,3012.606666666666,-6184.57,-11.919060590666668,0.0007255633333333332,1.4465454666666667e-07,0.0,0.0,182.3333333333333,0.0,0.0,0.0,0.28205128,1.3333333333333333,0.0,0.0,9213.46,0.04532102,0.0,0.40658914333333335,0.0,0.3864362133333333,0.22951011666666665,0.0,0.0,158.0,45.29952112000001,0.0,0.0,2479.7000000000007,0.006340503333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12421.0,281.0,44708542.0,2.0,4239.913333333333,3012.606666666666,0.0,0.0,0.0,16240.0,0.0,12421.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4067.333333333334,1872.333333333333,0.0,4067.333333333334,1872.333333333333,5723.333333333332,4067.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.6666666666666665,4413.113333333334,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
367974,123.33333333333331,0.0,122.0,0.0,6.333333333333332,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,17.333333333333332,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,18.33333333333333,0.0,0.0,24.33333333333333,0.0,42.333333333333336,8.0,15.666666666666664,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2933.065,0.0,2.333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,5591.28,-692.8388890000001,-0.04130472733333333,0.0015318466666666669,1.7408940999999994e-07,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,6568.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6241.333333333332,25.0,24459678.33333333,0.3333333333333333,3985.9833333333336,3693.583333333334,0.3333333333333333,3985.9833333333336,3693.583333333334,6705.333333333332,1.0,6399.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1880.1466666666665,1897.696666666667,0.3333333333333333,1880.1466666666665,1897.696666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,754.6666666666665,51.66666666666666,0.0,754.6666666666665,51.66666666666666,754.6666666666665,754.6666666666665,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.666666666666668,5.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,662.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,5.666666666666668,1.0,5.666666666666668,1.0,1.0,1.0,662.5,0.3333333333333333,1.0,1.0,1.0,1.0,30.0,0.6666666666666666,607.6666666666666,0.6666666666666666,0.0,0.3333333333333333,1.6666666666666667,3575.273333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666663,0.0,603.0933333333334,116431.05333333332,0
366557,0.0,0.0,0.0,1.0,2.333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.333333333333332,0.3333333333333333,2.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.6666666666666666,0.0,6.0,0.0,22.0,6.0,12.666666666666664,0.0,70.0,1.3333333333333333,0.0,0.0,67.0,1.0,2.6666666666666665,11.333333333333336,17242.116666666665,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,67.66666666666667,30441.57333333333,-3083.342223333333,-0.20179529893333328,2.739e-05,1.7396191333333332e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.2991452966666667,0.0,0.0,0.0,42909.35666666667,0.03585788333333333,0.0,0.42348768,0.0,0.2509376033333333,0.14909195666666664,0.0,0.0,32.0,97.54982940333332,0.0,0.0,6489.400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19755.0,40.0,138191084.0,0.0,0.0,0.0,0.0,0.0,0.0,20534.0,1.0,19757.0,1.0,34408.416666666664,30341.57333333333,1.0,34408.416666666664,30341.57333333333,1.0,3.0,3.0,3.0,1.0,75.81666666666666,100.0,1.0,75.81666666666666,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1223.3333333333333,724.3333333333335,1223.3333333333333,1223.3333333333333,724.3333333333335,1237.3333333333333,1223.3333333333333,1.0,1.0,1.0,2.333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.333333333333333,1.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,74.0,24.66666666666667,1069.3333333333333,24.66666666666667,0.0,0.3333333333333333,0.3333333333333333,63.34,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0
